902;"BrowserControlPane::OnDocWindowActivate
"
903;"BrowserControlPane::OnFrameWindowActivate
"
904;"BrowserControlPane::ResizeBorder
"
905;"BrowserControlPane::ShowContextMenu
"
906;"BrowserControlPane::ShowUI
"
907;"BrowserControlPane::TranslateAccelerator
"
908;"BrowserControlPane::TranslateUrl
"
909;"BrowserControlPane::UpdateUI
"
910;"BrowserControlPane::ShowHelp
"
911;"BrowserControlPane::ShowMessage
"
912;"UI/CashShop.img/CSChar/BtBuyAvatar"
913;"UI/CashShop.img/CSChar/BtDefaultAvatar"
914;"UI/CashShop.img/CSLocker/BtRebate"
915;"UI/CashShop.img/CSInventory/BtExEquip"
916;"UI/CashShop.img/CSInventory/BtExConsume"
917;"UI/CashShop.img/CSInventory/BtExInstall"
918;"UI/CashShop.img/CSInventory/BtExEtc"
919;"UI/CashShop.img/CSInventory/BtExPet"
920;"UI/CashShop.img/CSInventory/BtExTrunk"
921;"UI/CashShop.img/CSTab/Tab/%d"
922;"UI/CashShop.img/CSList/Base"
923;"UI/CashShop.img/PicturePlate/HowTo"
924;"UI/CashShop.img/PicturePlate/NoItem"
925;"UI/CashShop.img/NewItem"
926;"UI/CashShop.img/CSList/BtBuy"
927;"UI/CashShop.img/CSList/BtGift"
928;"UI/CashShop.img/CSList/BtReserve"
929;"UI/CashShop.img/CSList/BtRemove"
930;"UI/CashShop.img/CSStatus/BtCharge"
931;"UI/CashShop.img/CSStatus/BtCheck"
932;"UI/CashShop.img/CSStatus/BtCoupon"
933;"UI/CashShop.img/CSStatus/BtExit"
934;"Tab"
935;"DlgNotice"
936;"BuyShopItem"
937;"DragEnd"
938;"Invite"
939;"ScrollUp"
940;"CharSelect"
941;"RollUp"
942;"RollDown"
943;"GameIn"
944;"DropItem"
945;"PickUpItem"
946;"Whistle"
947;"Sound/BgmUI.img/ShopBgm"
948;"Sound/BgmUI.img/NxLogo"
949;"Sound/BgmUI.img/WzLogo"
950;"Sound/Bgm04/ArabPirate"
951;"UI/Basic.img/ItemNo"
952;"UI/Basic.img/LevelNo"
953;"UI/Basic.img/BtOK"
954;"UI/Basic.img/BtCancel"
955;"UI/Basic.img/BtOK2"
956;"UI/Basic.img/BtCancel2"
957;"UI/Basic.img/CheckBox/%d"
958;"UI/Basic.img/BtMin"
959;"UI/Basic.img/BtMax"
960;"UI/UIWindow.img/MiniMap/BtMap"
961;"UI/Basic.img/HScr"
962;"UI/Basic.img/VScr"
963;"UI/Basic.img/Slider/thumbNormal"
964;"UI/Basic.img/Slider/thumbPressed"
965;"UI/Basic.img/Slider/thumbDisabled"
966;"UI/Basic.img/Slider/thumbMouseOver"
967;"UI/Basic.img/Slider/left"
968;"UI/Basic.img/Slider/mid"
969;"UI/Basic.img/Slider/right"
970;"String/ToolTipHelp.img/Shop/Button/BuyAvatar"
971;"String/ToolTipHelp.img/Shop/Button/DefaultAvatar"
972;"String/ToolTipHelp.img/Shop/Button/Rebate"
973;"String/ToolTipHelp.img/Shop/Button/ExEquip"
974;"String/ToolTipHelp.img/Shop/Button/ExConsume"
975;"String/ToolTipHelp.img/Shop/Button/ExInstall"
976;"String/ToolTipHelp.img/Shop/Button/ExEtc"
977;"String/ToolTipHelp.img/Shop/Button/Charge"
978;"String/ToolTipHelp.img/Shop/Button/Check"
979;"String/ToolTipHelp.img/Shop/Button/Coupon"
980;"UI/UIWindow.img/Coupon/backgrnd"
981;"UI/UIWindow.img/FadeYesNo/BtOK"
982;"UI/UIWindow.img/FadeYesNo/BtCancel"
983;"UI/UIWindow.img/FadeYesNo/icon0"
984;"UI/UIWindow.img/FadeYesNo/icon1"
985;"UI/UIWindow.img/FadeYesNo/icon2"
986;"UI/UIWindow.img/FadeYesNo/icon3"
987;"UI/UIWindow.img/FadeYesNo/icon4"
988;"UI/UIWindow.img/FadeYesNo/icon5"
989;"UI/UIWindow.img/FadeYesNo/icon6"
990;"UI/UIWindow.img/FadeYesNo/icon7"
991;"UI/UIWindow.img/FadeYesNo/backgrnd"
992;"UI/UIWindow.img/FadeYesNo/backgrnd2"
993;"UI/UIWindow.img/FadeYesNo/backgrnd3"
994;"UI/UIWindow.img/FadeYesNo/backgrnd4"
995;"UI/UIWindow.img/FloatNotice/%d"
996;"UI/CashShop.img/Base/backgrnd"
997;"UI/NameTag/%d"
998;"UI/MapLogin.img"
999;"UI/Login.img/Common/frame"
1000;"UI/Login.img/Common/selectWorld"
1001;"UI/Login.img/Common/step/%d"
1002;"UI/Login.img/Common/shadow"
1003;"UI/Login.img/Common/BtStart"
1004;"UI/Login.img/Common/BtNotice"
1005;"UI/Login.img/CharSelect/effect/0"
1006;"UI/Login.img/CharSelect/effect/1"
1007;"UI/Login.img/CharSelect/BtSelect"
1008;"UI/Login.img/CharSelect/BtNew"
1009;"UI/Login.img/CharSelect/BtDelete"
1010;"UI/Login.img/CharSelect/charInfo"
1011;"UI/Login.img/CharSelect/nameTag"
1012;"UI/Login.img/WorldNotice/Populated/%d"
1013;"UI/Login.img/Notice/backgrnd/0"
1014;"UI/Login.img/Notice/backgrnd/1"
1015;"UI/Login.img/Notice/backgrnd/2"
1016;"UI/Login.img/Notice/BtYes"
1017;"UI/Login.img/Notice/BtNo"
1018;"UI/Login.img/NoticeScroll1"
1019;"UI/Login.img/NoticeScroll2"
1020;"UI/Login.img/Notice/text/%d"
1021;"UI/Login.img/NewChar/avatarSel"
1022;"UI/Login.img/NewChar/BtLeft"
1023;"UI/Login.img/NewChar/BtRight"
1024;"UI/Login.img/NewChar/scroll/0"
1025;"UI/Login.img/NewChar/BtCheck"
1026;"UI/Login.img/NewChar/BtYes"
1027;"UI/Login.img/NewChar/BtNo"
1028;"UI/Login.img/NewChar/dice"
1029;"UI/Login.img/NewChar/statTb"
1030;"UI/Login.img/Title/BtLogin"
1031;"UI/Login.img/Title/BtLoginIDSave"
1032;"UI/Login.img/Title/BtLoginIDLost"
1033;"UI/Login.img/Title/BtPasswdLost"
1034;"UI/Login.img/Title/BtNew"
1035;"UI/Login.img/Title/BtHomePage"
1036;"UI/Login.img/Title/BtQuit"
1037;"UI/Login.img/Title/check/0"
1038;"UI/Login.img/Title/check/1"
1039;"UI/Login.img/WorldSelect/BtWorld/%d"
1040;"UI/Login.img/WorldSelect/BtWorld/t%d"
1041;"UI/Login.img/WorldSelect/BtWorld/e"
1042;"UI/Login.img/WorldSelect/chBackgrn"
1043;"UI/Login.img/WorldSelect/channel/chgauge"
1044;"UI/Login.img/WorldSelect/BtGoworld"
1045;"WorldSelect"
1046;"UI/Login.img/WorldSelect/channel/%d/normal"
1047;"UI/Login.img/WorldSelect/channel/%d/disabled"
1048;"UI/Login.img/WorldSelect/scroll/0"
1049;"UI/Login.img/WorldSelect/scroll/1"
1050;"UI/Login.img/WorldSelect/world/%d"
1051;"UI/Login.img/WorldSelect/world/t%d"
1052;"UI/Login.img/WorldSelect/channel/chSelect"
1053;"Since There Are Many
Concurrent Users in This World,
You May Encounter Some Difficulties During the Game Play."
1054;"The Concurrent Users in This World
Have Reached the Max.
Please Try Again Later."
1055;"UI/Login.img/Notice/Loading/backgrnd"
1056;"UI/Login.img/Notice/Loading/BtCancel"
1057;"UI/Login.img/Notice/Loading/bar"
1058;"UI/Gateway.img/WorldSelect"
1059;"backgrnd"
1060;"logo"
1061;"UI/Gateway.img/WorldSelect/icon"
1062;"UI/Gateway.img/WorldSelect/tooltip"
1063;"UI/Gateway.img/WorldSelect/step/0"
1064;"UI/Gateway.img/WorldSelect/shadow"
1065;"UI/Gateway.img/WorldSelect/BtReturn"
1066;"UI/Login.img/Common/step/5"
1068;"UI/Logo.img/Wizet"
1069;"UI/Logo.img/Nexon"
1070;"Etc/Category.img"
1071;"Category"
1072;"CategorySub"
1073;"Name"
1074;"UI/ChatBalloon.img/"
1076;"npc"
1077;"pet"
1078;"nw"
1079;"n"
1080;"ne"
1081;"e"
1082;"w"
1083;"c"
1084;"sw"
1085;"s"
1086;"se"
1087;"arrow"
1088;"clr"
1089;"Canvas#Font"
1090;"BA"
1091;"B"
1092;"UI/ChatBalloon.img/miniroom"
1093;"PersonalShop"
1094;"Omok"
1096;"backgrnd2"
1097;"MemoryGame/%d"
1098;"Lock"
1099;"Unlock"
1100;"cNum"
1101;"mNum"
1102;"Able"
1103;"Disable"
1104;"Progress"
1105;"Etc/Curse.img"
1106;"Etc/Swindle.img/"
1107;"Etc/Swindle.img/%d/word"
1108;"Etc/Swindle.img/%d/warn"
1109;"comma"
1111;"AM"
1113;"PM"
1114;"normal"
1115;"/normal/0"
1116;"pressed"
1117;"/pressed/0"
1118;"disabled"
1119;"/disabled/0"
1120;"mouseOver"
1121;"/mouseOver/0"
1122;"BtMouseClick"
1123;"BtMouseOver"
1124;"Title"
1125;"title"
1126;"Desc"
1127;"desc"
1128;"Min"
1129;"/enabled/prev0"
1130;"/enabled/prev1"
1131;"/enabled/next0"
1132;"/enabled/next1"
1133;"/enabled/base"
1134;"/enabled/thumb0"
1135;"/enabled/thumb1"
1136;"/disabled/prev"
1137;"/disabled/next"
1138;"/disabled/base"
1139;"shipObj"
1140;"shipKind"
1141;"tMove"
1142;"f"
1143;"x0"
1144;"snowBall"
1145;"dx"
1146;"xMin"
1147;"xMax"
1148;"portal"
1149;"snowMan"
1150;"Fly"
1151;"Etc/MakeCharInfo.img/CharMale"
1152;"Etc/MakeCharInfo.img/CharFemale"
1153;"Etc/MakeCharInfo.img/Info/CharMale"
1154;"Etc/MakeCharInfo.img/Info/CharFemale"
1155;"Etc/MakeCharInfo.img/Name/CharMale/%d/%d"
1156;"Etc/MakeCharInfo.img/Name/CharFemale/%d/%d"
1157;"foothold"
1158;"ladderRope"
1159;"tile"
1160;"Map/Tile/"
1161;"tS"
1162;"%s/%d"
1163;"u"
1164;"no"
1165;"zM"
1166;"obj"
1167;"Map/Obj/%s.img/%s/%s/%s"
1168;"oS"
1169;"l0"
1170;"l1"
1171;"l2"
1172;"blend"
1173;"once"
1174;"obstacle"
1175;"damage"
1176;"dir"
1177;"back"
1178;"bS"
1179;"Map/Back/"
1180;"rx"
1181;"ry"
1182;"cx"
1183;"cy"
1184;"ani"
1185;"a"
1186;"type"
1187;"front"
1188;"back%d"
1189;"back/%d"
1190;"ani/%d"
1193;"moveType"
1194;"moveR"
1195;"moveW"
1196;"moveH"
1197;"moveP"
1198;"cloud"
1199;"Map/MapHelper.img/weather/cloud"
1200;"noresize"
1202;"VRLeft"
1203;"VRRight"
1204;"VRTop"
1205;"VRBottom"
1206;"bgm"
1207;"Sound/"
1210;"UI/UIWindow.img/Minigame/Omok/backgrnd"
1211;"UI/UIWindow.img/Minigame/MemoryGame/backgrnd"
1212;"UI/UIWindow.img/Minigame/Common"
1213;"UI/UIWindow.img/Minigame/MemoryGame/card"
1214;"UI/UIWindow.img/Minigame/MemoryGame/number"
1215;"UI/UIWindow.img/Minigame/Omok/stone/%d"
1216;"UI/UIWindow.img/PersonalShop/backgrnd"
1217;"UI/UIWindow.img/Shop/select"
1218;"UI/UIWindow.img/PersonalShop/BtStart"
1219;"UI/UIWindow.img/Shop/BtBuy"
1220;"UI/UIWindow.img/Shop/BtSell"
1221;"UI/UIWindow.img/BtUIClose2"
1222;"UI/UIWindow.img/Shop/BtRecharge"
1223;"UI/UIWindow.img/Shop/backgrnd"
1224;"UI/UIWindow.img/PersonalShop/backgrnd2"
1225;"barBagic"
1226;"mark"
1227;"info2"
1228;"info3"
1229;"Enter"
1230;"Match"
1231;"NoMatch"
1232;"Draw"
1233;"Win"
1234;"Loose"
1235;"Timer"
1236;"Ready"
1237;"Open"
1238;"Mushroom"
1239;"Slime"
1240;"UI/UIWindow.img/Minigame/Common/btStart"
1241;"UI/UIWindow.img/Minigame/Common/btReady"
1242;"UI/UIWindow.img/Minigame/Common/btDraw"
1243;"UI/UIWindow.img/Minigame/Common/btAbsten"
1244;"UI/UIWindow.img/Minigame/Common/btBan"
1245;"UI/UIWindow.img/Minigame/Common/btExit"
1246;"UI/UIWindow.img/Minigame/Common/btRefund"
1247;"turn"
1248;"UI/UIWindow.img/Minigame/MemoryGame/effect%d"
1249;"charLose"
1250;"charWin"
1251;"win"
1252;"draw"
1253;"lose"
1254;"readyOn"
1255;"readyOff"
1256;"UI/UIWindow.img/MultiLine/backgrnd"
1257;"UI/UIWindow.img/MultiLine/BtClose"
1258;"msg"
1259;"iconReward"
1260;"iconRaw"
1261;"Effect/Summon.img/%d"
1262;"Sound/Skill.img/%07d/Hit"
1263;"/hitAfter"
1265;"mob"
1266;"Mob/"
1267;"Mob/%s.img"
1269;"name"
1270;"species"
1271;"bodyAttack"
1272;"boss"
1273;"level"
1274;"maxHP"
1275;"maxMP"
1276;"speed"
1277;"flySpeed"
1278;"PADamage"
1279;"PDDamage"
1280;"MADamage"
1281;"MDDamage"
1282;"acc"
1283;"eva"
1284;"exp"
1285;"pushed"
1286;"elemAttr"
1287;"hpRecovery"
1288;"mpRecovery"
1290;"pickUp"
1291;"firstAttack"
1292;"fs"
1293;"inactive"
1294;"conMP"
1296;"jumpAttack"
1297;"range"
1298;"mobCount"
1299;"attackCount"
1300;"bulletCount"
1301;"bulletConsume"
1302;"mastery"
1303;"sp"
1304;"r"
1305;"effect"
1306;"Mob/%07d.img/%s/info/effect"
1307;"Mob/%07d.img/%s/info/hit"
1308;"Mob/%07d.img/%s/info/ball"
1309;"Mob/%07d.img/%s/info/areaWarning"
1310;"Mob/%07d.img/%s/info/areaAttack"
1311;"attach"
1312;"attackAfter"
1313;"effectAfter"
1314;"UI/UIWindow.img/ItemMove/backgrnd"
1315;"UI/UIWindow.img/ItemMove/BtMove"
1316;"UI/UIWindow.img/ItemMove/BtCancel"
1317;"UI/UIWindow.img/ItemMove/BtCoin"
1318;"UI/UIWindow.img/ItemMove/BtClose"
1319;"굴림"
1320;"UI/Basic.img/dcMark"
1321;"String/Npc.img"
1323;"Npc/"
1324;"Npc/%s.img"
1325;"dcMark"
1326;"speak"
1327;"dcLeft"
1328;"dcTop"
1329;"dcRight"
1330;"dcBottom"
1331;"shop"
1332;"trunk"
1333;"white/0"
1334;"white/1"
1335;"white/2"
1336;"black/0"
1337;"black/1"
1338;"black/2"
1339;"Effect/PetEff.img/Basic/LevelUp"
1340;"Effect/PetEff.img/Basic/Teleport"
1341;"Effect/PetEff.img/%07d/warp"
1342;"LevelUp"
1343;"String/Pet.img"
1344;"Item/Pet"
1345;"Item/Pet/"
1346;"Item/Cash/"
1347;"interact"
1348;"inc"
1349;"prob"
1350;"command"
1351;"success"
1352;"fail"
1353;"food"
1354;"monolog"
1355;"pn"
1356;"pt"
1357;"tm"
1358;"tn"
1359;"pv"
1360;"Map/MapHelper.img"
1361;"game"
1362;"%2s %2d : %2d"
1363;"%2s %2d : 00"
1364;"Item/Special/0900.img"
1365;"%08d"
1366;"%s\Maple%04d.jpg"
1367;"MapleStoryAcGuardian"
1368;"%s_%08x"
1369;"cmap.img/1"
1370;"Character/Afterimage/hit.img/sword"
1371;"Character/Afterimage/hit.img/mace"
1372;"ResMan"
1373;"Sound_DX8"
1374;"NameSpace"
1375;"NameSpace#FileSystem"
1376;"fieldType"
1377;"streetName"
1378;"mapName"
1379;"mapMark"
1380;"Map/MapHelper.img/mark/"
1381;"None"
1383;"fieldLimit"
1384;"area"
1385;"o"
1386;"help"
1387;"recovery"
1388;"reduceHPAmount"
1389;"bUnableToShop"
1390;"bUnableToChangeChannel"
1391;"seat"
1392;"townPortal"
1393;"timer"
1394;"clock"
1395;"page"
1396;"fc"
1397;"fb"
1398;"width"
1399;"height"
1400;"/map"
1401;"[POSITION] Map : %09d  X : %d  Y : %d"
1402;"/pos"
1403;"/chase"
1404;"/block"
1405;"/unblock"
1406;"/norank"
1407;"/channel"
1408;"/ban"
1409;"/hide"
1410;"/alert"
1411;"/notice"
1412;"/alertc"
1413;"/noticec"
1414;"/alertm"
1415;"/noticem"
1416;"/create"
1417;"/destroy"
1418;"/exp"
1419;"/pton"
1420;"/ptoff"
1421;"/ptgo"
1422;"/varset"
1423;"/varget"
1424;"/tmset"
1425;"/tmon"
1426;"/snow"
1427;"/warn"
1428;"%s : %s"
1429;"%s>> %s"
1430;"%s[%s]>> %s"
1431;"%s<< %s"
1432;" (%09d)"
1433;"/map %d"
1434;"floatType"
1435;"path"
1436;"/Etc/OXQuiz.img"
1437;"Map/MapHelper.img/portal/game/pg"
1438;"Map/Map"
1439;"Etc/Tips.img/info"
1440;"levelMin"
1441;"levelMax"
1443;"all"
1444;"tip"
1445;"Etc/Tips.img/all"
1446;"Etc/Tips.img/%s"
1447;"UI/UIWindow.img/TradingRoom/backgrnd"
1448;"UI/UIWindow.img/TradingRoom/BtTrade"
1449;"UI/UIWindow.img/TradingRoom/BtCoin"
1450;"UI/UIWindow.img/TradingRoom/BtReset"
1451;"UI/UIWindow.img/BtUIClose"
1452;"UI/UIWindow.img/Trunk/en"
1453;"UI/UIWindow.img/Trunk/BtGet"
1454;"UI/UIWindow.img/Trunk/BtPut"
1455;"UI/UIWindow.img/Trunk/backgrnd"
1456;"UI/UIWindow.img/MultiLine/backgrnd2"
1457;"msgIn"
1458;"4 X 3"
1459;"5 X 4"
1460;"6 X 5"
1461;"UI/UIWindow.img/MinigameTable/backgrnd"
1462;"UI/UIWindow.img/MinigameTable"
1463;"UI/UIWindow.img/MinigameTable/BtUP"
1464;"UI/UIWindow.img/MinigameTable/BtDown"
1465;"back0"
1466;"back1"
1467;"table1"
1468;"Line"
1469;"ing0"
1470;"ing1"
1471;"UI/UIWindow.img/Minigame/Omok/backgrnd2"
1472;"UI/UIWindow.img/Minigame/MemoryGame/backgrnd2"
1473;"DragStart"
1474;"UI/UIWindow.img/Item/BtCoin"
1475;"UI/UIWindow.img/Item/activeIcon"
1476;"UI/UIWindow.img/Messenger/blink"
1477;"-------------------------"
1478;"UI/UIWindow.img/Messenger/chatBalloon"
1479;"UI/UIWindow.img/Messenger/backgrnd"
1480;"UI/UIWindow.img/Messenger/backgrnd2"
1481;"UI/UIWindow.img/Messenger/backgrnd3"
1482;"UI/UIWindow.img/Messenger/charView"
1483;"UI/UIWindow.img/Messenger/BtMin"
1484;"UI/UIWindow.img/Messenger/BtMax"
1485;"UI/UIWindow/Messenger/NameBar/%d"
1486;"/q"
1487;"/Q"
1488;"miniMap"
1489;"hideMinimap"
1490;"canvas"
1491;"centerX"
1492;"centerY"
1493;"mag"
1494;"life"
1495;"UI/UIWindow.img/MiniMap"
1496;"reqLevel"
1497;"UI/UIWindow.img/Quest/backgrnd2"
1498;"UI/UIWindow.img/Quest/notice/%d"
1499;"UI/UIWindow.img/Quest/notice%d"
1500;"UI/UIWindow.img/Quest/notice"
1501;"Etc/QuestInfo.img"
1502;"UI/UIWindow.img/Quest/line"
1503;"UI/UIWindow.img/Quest/icon0"
1504;"UI/UIWindow.img/Quest/icon1"
1505;"UI/UIWindow.img/Quest/icon2"
1506;"UI/UIWindow.img/Quest/icon3"
1507;"UI/UIWindow.img/Quest/icon4"
1508;"%07d"
1509;"island"
1510;"subject"
1511;"req"
1512;"prev"
1513;"next"
1514;"end"
1515;"UI/Basic.img/Notice/backgrnd"
1516;"UI/Basic.img/YesNo/backgrnd"
1517;"UI/Basic.img/BtYes"
1518;"UI/Basic.img/BtNo"
1519;" I"
1520;" II"
1521;" III"
1522;" IV"
1523;" V"
1524;"UI/UIWindow.img/Skill/BtSpUp"
1525;"UI/UIWindow.img/Skill/skill0"
1526;"UI/UIWindow.img/Skill/skill1"
1527;"UI/UIWindow.img/Stat/backgrnd2"
1528;"String/ToolTipHelp.img/Game/UIWnd/StatDetail"
1529;"%d (%d%+d)"
1530;"%d ~ %d"
1531;"%d%%"
1532;"UI/UIWindow.img/Stat/BtApUp"
1533;"String/ToolTipHelp.img/Game/UIWnd/Stat"
1534;"EXP : %d / %d"
1535;"%d / %d"
1536;"%d (%d%%)"
1537;"UI/UIWindow.img/Stat/Job"
1538;"UI/StatusBar.img"
1539;"UI/StatusBar.img/gauge/bar"
1540;"UI/StatusBar.img/gauge/gray"
1541;"gauge"
1542;"hp"
1543;"mp"
1544;"pad"
1545;"pdd"
1546;"mad"
1547;"mdd"
1548;"craft"
1550;"hpCon"
1551;"mpCon"
1552;"moneyCon"
1553;"itemCon"
1554;"itemConNo"
1555;"UI/StatusBar.img/BtShop"
1556;"UI/StatusBar.img/BtShort"
1557;"UI/StatusBar.img/BtMenu"
1558;"UI/StatusBar.img/BtKey"
1559;"UI/StatusBar.img/BtQuick"
1560;"UI/StatusBar.img/EquipKey"
1561;"UI/StatusBar.img/InvenKey"
1562;"UI/StatusBar.img/StatKey"
1563;"UI/StatusBar.img/SkillKey"
1564;"UI/StatusBar.img/KeySet"
1565;"UI/StatusBar.img/QuickSlot"
1566;"UI/StatusBar.img/QuickSlotD"
1567;"UI/StatusBar.img/EquipKey/ani"
1568;"UI/StatusBar.img/InvenKey/ani"
1569;"UI/StatusBar.img/StatKey/ani"
1570;"UI/StatusBar.img/SkillKey/ani"
1571;"String/ToolTipHelp.img/Game/Button/Shop"
1572;"String/ToolTipHelp.img/Game/Button/Item"
1573;"String/ToolTipHelp.img/Game/Button/Equip"
1574;"String/ToolTipHelp.img/Game/Button/Stat"
1575;"String/ToolTipHelp.img/Game/Button/Skill"
1576;"String/ToolTipHelp.img/Game/Button/Chat"
1577;"String/ToolTipHelp.img/Game/Button/Menu"
1578;"String/ToolTipHelp.img/Game/Button/KeySet"
1579;"String/ToolTipHelp.img/Game/Button/QuickSlot"
1580;"String/ToolTipHelp.img/Game/Button/QuickSlotD"
1581;"base"
1582;"%s / %s / %s"
1583;"HP : %d / %d"
1584;"MP : %d / %d"
1586;"Level : %d"
1587;"[Required]"
1588;"Lv.%d"
1589;"%.2f%%"
1590;"UI/UIWindow.img/ToolTip/Equip/Can"
1591;"UI/UIWindow.img/ToolTip/Equip/Cannot"
1592;"reqLEV"
1593;"reqSTR"
1594;"reqDEX"
1595;"reqINT"
1596;"reqLUK"
1597;"reqPOP"
1598;"reqJob"
1599;"tuc"
1600;"incSTR"
1601;"incDEX"
1602;"incINT"
1603;"incLUK"
1604;"incMHP"
1605;"incMMP"
1606;"incPAD"
1607;"incPDD"
1608;"incMAD"
1609;"incMDD"
1610;"incACC"
1611;"incEVA"
1612;"incCraft"
1613;"incSpeed"
1614;"incJump"
1615;"price"
1616;"cash"
1617;"knockback"
1618;"%s (%s)"
1619;"%s (+%d)"
1620;"%s (+%d%s)"
1621;"STR :"
1622;"DEX :"
1623;"INT :"
1624;"LUK :"
1625;"HP :"
1626;"MP :"
1627;" +%d"
1628;" -%d"
1629;"descD"
1630;"UI/UIWindow.img/UserInfo/backgrnd"
1631;"UI/UIWindow.img/UserInfo/backgrnd2"
1632;"UI/UIWindow.img/UserInfo/backgrnd3"
1633;"UI/UIWindow.img/UserInfo/backgrnd4"
1634;"ReqLv : %d"
1635;"UI/UIWindow.img/Stat/BtDetail"
1636;"UI/UIWindow.img/UserList/Friend"
1637;"friend0"
1638;"friend1"
1639;"friend2"
1640;"friend3"
1641;"friend4"
1642;"friend5"
1643;"friend6"
1644;"buttonbg"
1645;"icon0"
1646;"icon1"
1647;"icon2"
1648;"icon3"
1649;"%d/%d"
1650;"UI/UIWindow.img/UserList/Party"
1651;"party0"
1652;"party1"
1653;"party2"
1654;"party3"
1655;"party4"
1656;"party5"
1657;"UI/UIWindow.img/UserList/backgrnd"
1658;"UI/UIWindow.img/UserList/backgrnd2"
1659;"UI/UIWindow.img/UserList/Friend/BtAdd"
1660;"UI/UIWindow.img/UserList/Friend/BtDelete"
1661;"UI/UIWindow.img/UserList/Friend/BtWhisper"
1662;"UI/UIWindow.img/UserList/Friend/BtChat"
1663;"UI/UIWindow.img/UserList/Party/BtCreate"
1664;"UI/UIWindow.img/UserList/Party/BtInvite"
1665;"UI/UIWindow.img/UserList/Party/BtKick"
1666;"UI/UIWindow.img/UserList/Party/BtWithdraw"
1667;"UI/UIWindow.img/UserList/Party/BtWhisper"
1668;"UI/UIWindow.img/UserList/Party/BtChat"
1669;"UI/UIWindow.img/Guild/GuildInfo"
1670;"UI/UIWindow.img/UserList/Guild/GuildInfo"
1671;"UI/UIWindow.img/UserList/Guild/Make/backgrnd"
1672;"UI/UIWindow.img/UserList/Guild/Make/message"
1673;"UI/UIWindow.img/UserList/Guild/Make/BtAgree"
1674;"UI/UIWindow.img/UserList/Guild/Make/BtDisagree"
1675;"guildmark"
1676;"guildinfo0"
1677;"guildinfo1"
1678;"guildinfo2"
1679;"guildinfo3"
1680;"guildinfo4"
1681;"UI/UIWindow.img/Guild/backgrnd"
1682;"UI/UIWindow.img/Guild/backgrnd2"
1683;"UI/UIWindow.img/Guild/GuildInfo/BtCreate"
1684;"UI/UIWindow.img/Guild/GuildInfo/BtInvite"
1685;"UI/UIWindow.img/Guild/GuildInfo/BtKick"
1686;"UI/UIWindow.img/Guild/GuildInfo/BtWithdraw"
1687;"UI/UIWindow.img/Guild/GuildInfo/BtWhisper"
1688;"UI/UIWindow.img/Guild/GuildInfo/BtChat"
1689;"UI/UIWindow.img/UserList/Guild/backgrnd"
1690;"UI/UIWindow.img/UserList/Guild/GuildInfo/BtCreate"
1691;"UI/UIWindow.img/UserList/Guild/GuildInfo/BtInvite"
1692;"UI/UIWindow.img/UserList/Guild/GuildInfo/BtKick"
1693;"UI/UIWindow.img/UserList/Guild/GuildInfo/BtWithdraw"
1694;"UI/UIWindow.img/UserList/Guild/GuildInfo/BtWhisper"
1695;"UI/UIWindow.img/UserList/Guild/GuildInfo/BtChat"
1696;"UI/UIWindow.img/UserList/Guild/GuildInfo/BtInfo"
1697;"UI/UIWindow.img/%s/backgrnd"
1699;"Equip"
1700;"Stat"
1701;"Skill"
1702;"skill"
1703;"Skill/"
1704;"bookName"
1705;"MiniMap"
1706;"UserInfo"
1707;"Guild"
1708;"PetInfo"
1709;"Quest"
1711;"Portal"
1712;"Effect/BasicEff.img/Teleport"
1713;"Effect/Tomb.img/fall"
1714;"Etc/ForbiddenName.img"
1715;"error code : %d (%s)"
1716;"error code : %d (%s)
%s"
1717;"%s\shell\open\command"
1718;"%1"
1719;" %1"
1720;".htm"
1721;"%s\MapleExplorer.exe %s"
1722;"CH.%s"
1723;"%I64d"
1724;".."
1725;"Sound/UI.img/"
1727;"Sound/Item.img/%08d/%s"
1728;"Sound/Skill.img/%07d/%s"
1729;"Sound/Mob.img/%07d/%s"
1730;"Sound/Summon.img/%d"
1731;"Sound/Weapon.img/%s/%s"
1732;"Sound/Quest.img/%d"
1733;"Sound/Pet.img/Basic/%s"
1734;"Sound/Pet.img/%07d/%s"
1735;"Sound/Game.img/"
1736;"Sound/MiniGame.img/"
1737;"Sound/Object.img/"
1738;".img"
1739;"UI/UIWindow.img/GameMenu/BtSkin"
1740;"UI/UIWindow.img/GameMenu/BtChannel"
1741;"UI/UIWindow.img/GameMenu/BtGameOpt"
1742;"UI/UIWindow.img/GameMenu/BtSysOpt"
1743;"UI/UIWindow.img/GameMenu/BtQuit"
1744;"UI/UIWindow.img/Channel/BtChange"
1745;"UI/UIWindow.img/Channel/BtCancel"
1746;"UI/UIWindow.img/Channel"
1747;"t"
1748;"p"
1749;"m"
1750;"q"
1751;"d"
1752;"O"
1753;"X"
1754;"channel"
1755;"UI/UIWindow.img/ContextMenu"
1756;"UI/UIWindow.img/GameMenu/backgrnd"
1757;"UI/UIWindow.img/GameOpt/backgrnd"
1758;"UI/UIWindow.img/SysOpt/backgrnd"
1759;"UI/UIWindow.img/ShortCut/backgrnd"
1760;"UI/UIWindow.img/ShortCut/BtItem"
1761;"UI/UIWindow.img/ShortCut/BtEquip"
1762;"UI/UIWindow.img/ShortCut/BtStat"
1763;"UI/UIWindow.img/ShortCut/BtSkill"
